monument,monumentLabel,monumentDescription,type,typeLabel,typeDescription,sipa_id,idwlm,gps_coords,locationLabel,localidadeLabel,image
http://www.wikidata.org/entity/Q1058768,Chafariz das Virtudes,fontanário na cidade do Porto,http://www.wikidata.org/entity/Q1630622,fontanário,fonte para o consumo de água,5546,DGPC-70202,Point(-8.61896389 41.14465833),Miragaia,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",http://commons.wikimedia.org/wiki/Special:FilePath/Chafariz%20Virtudes%20%28Porto%29.JPG
http://www.wikidata.org/entity/Q1073173,Palácio Nacional de Queluz,antigo palácio real e actual palácio nacional em Queluz,http://www.wikidata.org/entity/Q53536964,palácio real,palácio usado por uma família real,6108,DGPC-70181,Point(-9.258224 38.750446),Queluz,Queluz e Belas,http://commons.wikimedia.org/wiki/Special:FilePath/Palais%20royal%20de%20Queluz%20-%20Vue%20g%C3%A9n%C3%A9rale.jpg
http://www.wikidata.org/entity/Q1078864,Igreja de São Roque,"igreja do século XVI e museu em Lisboa, Portugal",http://www.wikidata.org/entity/Q16970,igreja,edifício religioso cristão,6227,DGPC-71215,Point(-9.143371 38.713555),Sacramento,Santa Maria Maior,http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20de%20Sao%20Roque%20-%20panoramio.jpg
http://www.wikidata.org/entity/Q1078864,Igreja de São Roque,"igreja do século XVI e museu em Lisboa, Portugal",http://www.wikidata.org/entity/Q56395672,igreja jesuíta,"igreja fundada pela Companhia de Jesus, geralmente ligada a uma escola",6227,DGPC-71215,Point(-9.143371 38.713555),Sacramento,Santa Maria Maior,http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20de%20Sao%20Roque%20-%20panoramio.jpg
http://www.wikidata.org/entity/Q1085296,Igreja de São Francisco,"igreja em Évora, Portugal",http://www.wikidata.org/entity/Q16970,igreja,edifício religioso cristão,2724,DGPC-70228,Point(-7.908622 38.568965),Sé e São Pedro,"Évora (São Mamede, Sé, São Pedro e Santo Antão)",http://commons.wikimedia.org/wiki/Special:FilePath/Evora23.jpg
http://www.wikidata.org/entity/Q1085296,Igreja de São Francisco,"igreja em Évora, Portugal",http://www.wikidata.org/entity/Q94483283,antigo mosteiro,"antigo mosteiro/convento que ou desapareceu, ou se encontra en ruínas, ou se utiliza para outros fins",2724,DGPC-70228,Point(-7.908622 38.568965),Sé e São Pedro,"Évora (São Mamede, Sé, São Pedro e Santo Antão)",http://commons.wikimedia.org/wiki/Special:FilePath/Evora23.jpg
http://www.wikidata.org/entity/Q1092410,Cinema Condes,"antigo cinema em Lisboa, Portugal",http://www.wikidata.org/entity/Q30022,café,estabelecimento que partilha características de bares e de restaurantes,3985,SIPA-3985,Point(-9.141739 38.716717),,Santo António,http://commons.wikimedia.org/wiki/Special:FilePath/Ancien%20cin%C3%A9ma%20Condes%20Lisbonne%201.jpg
http://www.wikidata.org/entity/Q1092410,Cinema Condes,"antigo cinema em Lisboa, Portugal",http://www.wikidata.org/entity/Q41253,sala de cinema,local onde se assiste a filmes,3985,SIPA-3985,Point(-9.141739 38.716717),,Santo António,http://commons.wikimedia.org/wiki/Special:FilePath/Ancien%20cin%C3%A9ma%20Condes%20Lisbonne%201.jpg
http://www.wikidata.org/entity/Q1092430,Cinema Odéon,"antigo cinema de Lisboa, Portugal",http://www.wikidata.org/entity/Q41253,sala de cinema,local onde se assiste a filmes,10553,DGPC-4153466,Point(-9.14138889 38.71680556),São José,Santo António,http://commons.wikimedia.org/wiki/Special:FilePath/Cinema%20Odeon%20Lisbon.jpg
http://www.wikidata.org/entity/Q1092433,Cinema Olímpia,"antigo cinema no Porto, Portugal",http://www.wikidata.org/entity/Q41253,sala de cinema,local onde se assiste a filmes,10743,SIPA-10743,Point(-8.60592778 41.14691944),Santo Ildefonso,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",http://commons.wikimedia.org/wiki/Special:FilePath/Cinema%20Ol%C3%ADmpia%2C%20Porto%2001.jpg
http://www.wikidata.org/entity/Q1092450,Cinema São Jorge,"cinema de Lisboa, Portugal",http://www.wikidata.org/entity/Q41253,sala de cinema,local onde se assiste a filmes,2482,DGPC-73562,Point(-9.146543 38.720351),Coração de Jesus,Santo António,http://commons.wikimedia.org/wiki/Special:FilePath/S.Jorge2014-3.JPG
http://www.wikidata.org/entity/Q1094262,Citânia de Briteiros,"castro em Briteiros, no município de Guimarães",http://www.wikidata.org/entity/Q744099,castro,povoado fortificado,1891,DGPC-74371,Point(-8.31583333 41.5275),Briteiros São Salvador e Briteiros Santa Leocádia,Briteiros São Salvador e Briteiros Santa Leocádia,http://commons.wikimedia.org/wiki/Special:FilePath/Castro%20de%20Briteiros.jpg
http://www.wikidata.org/entity/Q1094262,Citânia de Briteiros,"castro em Briteiros, no município de Guimarães",http://www.wikidata.org/entity/Q839954,sítio arqueológico,local onde se concentram vestígios arquelógicos,1891,DGPC-74371,Point(-8.31583333 41.5275),Briteiros São Salvador e Briteiros Santa Leocádia,Briteiros São Salvador e Briteiros Santa Leocádia,http://commons.wikimedia.org/wiki/Special:FilePath/Castro%20de%20Briteiros.jpg
http://www.wikidata.org/entity/Q1094262,Citânia de Briteiros,"castro em Briteiros, no município de Guimarães",http://www.wikidata.org/entity/Q21752084,sítio arqueológico romano,sítio arqueológico da Roma Antiga,1891,DGPC-74371,Point(-8.31583333 41.5275),Briteiros São Salvador e Briteiros Santa Leocádia,Briteiros São Salvador e Briteiros Santa Leocádia,http://commons.wikimedia.org/wiki/Special:FilePath/Castro%20de%20Briteiros.jpg
http://www.wikidata.org/entity/Q1094461,Cividade de Âncora,Caminha - Portugal - -,http://www.wikidata.org/entity/Q744099,castro,povoado fortificado,3609,DGPC-8355281,Point(-8.854977607 41.78697586),,Vila Praia de Âncora,http://commons.wikimedia.org/wiki/Special:FilePath/Esta%C3%A7%C3%A3o%20Arqueol%C3%B3gica%20da%20Cividade%20de%20%C3%82ncora%20-%20%C3%82ncora%2C%20Caminha%2C%20Viana%20do%20Castelo%20-%2023.jpg
http://www.wikidata.org/entity/Q1094461,Cividade de Âncora,Caminha - Portugal - -,http://www.wikidata.org/entity/Q839954,sítio arqueológico,local onde se concentram vestígios arquelógicos,3609,DGPC-8355281,Point(-8.854977607 41.78697586),,Vila Praia de Âncora,http://commons.wikimedia.org/wiki/Special:FilePath/Esta%C3%A7%C3%A3o%20Arqueol%C3%B3gica%20da%20Cividade%20de%20%C3%82ncora%20-%20%C3%82ncora%2C%20Caminha%2C%20Viana%20do%20Castelo%20-%2023.jpg
http://www.wikidata.org/entity/Q1094461,Cividade de Âncora,Caminha - Portugal - -,http://www.wikidata.org/entity/Q744099,castro,povoado fortificado,3609,DGPC-8355281,Point(-8.854977607 41.78697586),,Afife,http://commons.wikimedia.org/wiki/Special:FilePath/Esta%C3%A7%C3%A3o%20Arqueol%C3%B3gica%20da%20Cividade%20de%20%C3%82ncora%20-%20%C3%82ncora%2C%20Caminha%2C%20Viana%20do%20Castelo%20-%2023.jpg
http://www.wikidata.org/entity/Q1094461,Cividade de Âncora,Caminha - Portugal - -,http://www.wikidata.org/entity/Q839954,sítio arqueológico,local onde se concentram vestígios arquelógicos,3609,DGPC-8355281,Point(-8.854977607 41.78697586),,Afife,http://commons.wikimedia.org/wiki/Special:FilePath/Esta%C3%A7%C3%A3o%20Arqueol%C3%B3gica%20da%20Cividade%20de%20%C3%82ncora%20-%20%C3%82ncora%2C%20Caminha%2C%20Viana%20do%20Castelo%20-%2023.jpg
http://www.wikidata.org/entity/Q1107435,Sé Catedral de Silves,,http://www.wikidata.org/entity/Q2977,catedral,,1293,DGPC-69825,Point(-8.4387 37.1901),,Silves,http://commons.wikimedia.org/wiki/Special:FilePath/Silves%20catedral.JPG
http://www.wikidata.org/entity/Q1107442,Paço Episcopal do Porto,"antigo paço episcopal e atual museu na freguesia de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, na cidade do Porto, Portugal",http://www.wikidata.org/entity/Q33506,museu,"instituição que conserva artefatos de importância científica, artística, cultural ou histórica",5452,DGPC-70404,Point(-8.6116 41.142),Morro da Sé,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",http://commons.wikimedia.org/wiki/Special:FilePath/Paco%20Episcopal%20%28Porto%29.JPG
http://www.wikidata.org/entity/Q1107442,Paço Episcopal do Porto,"antigo paço episcopal e atual museu na freguesia de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, na cidade do Porto, Portugal",http://www.wikidata.org/entity/Q5383482,palácio episcopal,,5452,DGPC-70404,Point(-8.6116 41.142),Morro da Sé,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",http://commons.wikimedia.org/wiki/Special:FilePath/Paco%20Episcopal%20%28Porto%29.JPG
http://www.wikidata.org/entity/Q1108805,Coliseu dos Recreios,sala de espetáculos em Lisboa,http://www.wikidata.org/entity/Q1060829,casa de concerto,,5255,DGPC-73747,Point(-9.14016667 38.71675),Pena,Arroios,http://commons.wikimedia.org/wiki/Special:FilePath/Lisboa%20-%20Panorama%20-%2006%20-%20Vista%20desde%20el%20Jard%C3%ADn%20de%20San%20Pedro%20de%20Alc%C3%A1ntara%20%28cropped%29%20Coliseu.jpg
http://www.wikidata.org/entity/Q1108805,Coliseu dos Recreios,sala de espetáculos em Lisboa,http://www.wikidata.org/entity/Q1763828,arena multiúso,salão que pode ser usado para vários eventos,5255,DGPC-73747,Point(-9.14016667 38.71675),Pena,Arroios,http://commons.wikimedia.org/wiki/Special:FilePath/Lisboa%20-%20Panorama%20-%2006%20-%20Vista%20desde%20el%20Jard%C3%ADn%20de%20San%20Pedro%20de%20Alc%C3%A1ntara%20%28cropped%29%20Coliseu.jpg
http://www.wikidata.org/entity/Q1108996,Palácio de Seteais,edifício histórico e atual hotel em Sintra,http://www.wikidata.org/entity/Q16560,palácio,edifício,6094,DGPC-72840,Point(-9.39611111 38.79638889),São Martinho,"Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)",http://commons.wikimedia.org/wiki/Special:FilePath/Seteais%20fa%C3%A7ade.JPG
http://www.wikidata.org/entity/Q2123275,Palácio e Quinta da Bacalhoa,"palácio e quinta históricos em Vila Fresca de Azeitão, município de Setúbal, Portugal",http://www.wikidata.org/entity/Q16560,palácio,edifício,4085,DGPC-70212,Point(-8.99241 38.52566),São Simão,Azeitão (São Lourenço e São Simão),http://commons.wikimedia.org/wiki/Special:FilePath/Quinta%20da%20Bacalh%C3%B4a%20%2811199645583%29.jpg
http://www.wikidata.org/entity/Q2123275,Palácio e Quinta da Bacalhoa,"palácio e quinta históricos em Vila Fresca de Azeitão, município de Setúbal, Portugal",http://www.wikidata.org/entity/Q25339974,quinta,designação de propriedade rural em Portugal,4085,DGPC-70212,Point(-8.99241 38.52566),São Simão,Azeitão (São Lourenço e São Simão),http://commons.wikimedia.org/wiki/Special:FilePath/Quinta%20da%20Bacalh%C3%B4a%20%2811199645583%29.jpg
http://www.wikidata.org/entity/Q2123275,Palácio e Quinta da Bacalhoa,"palácio e quinta históricos em Vila Fresca de Azeitão, município de Setúbal, Portugal",http://www.wikidata.org/entity/Q16560,palácio,edifício,3425,DGPC-70212,Point(-8.99241 38.52566),São Simão,Azeitão (São Lourenço e São Simão),http://commons.wikimedia.org/wiki/Special:FilePath/Quinta%20da%20Bacalh%C3%B4a%20%2811199645583%29.jpg
http://www.wikidata.org/entity/Q2123275,Palácio e Quinta da Bacalhoa,"palácio e quinta históricos em Vila Fresca de Azeitão, município de Setúbal, Portugal",http://www.wikidata.org/entity/Q25339974,quinta,designação de propriedade rural em Portugal,3425,DGPC-70212,Point(-8.99241 38.52566),São Simão,Azeitão (São Lourenço e São Simão),http://commons.wikimedia.org/wiki/Special:FilePath/Quinta%20da%20Bacalh%C3%B4a%20%2811199645583%29.jpg
http://www.wikidata.org/entity/Q2123277,"Quinta do Chantre, com todo o conjunto de edificações, nomeadamente a casa, a capela, os chafarizes do terreiro, a janela do jardim e a portada","quinta com edificações em Leça do Balio, município de Matosinhos",http://www.wikidata.org/entity/Q25339974,quinta,designação de propriedade rural em Portugal,4970,DGPC-73844,Point(-8.62427778 41.22236111),Leça do Balio,"Custóias, Leça do Balio e Guifões",
http://www.wikidata.org/entity/Q2132643,Câmara Municipal e Cadeia de Freixo de Numão,"edifício histórico em Vila Nova de Foz Côa, Portugal",http://www.wikidata.org/entity/Q40357,prisão,lugar em que as pessoas legalmente estão fisicamente confinadas e geralmente privadas de uma variedade de liberdades pessoais,1,SIPA-1,Point(-7.222139 41.067493),,Freixo de Numão,http://commons.wikimedia.org/wiki/Special:FilePath/Freixo%20de%20Numao%2013%20by-dpc.jpg
http://www.wikidata.org/entity/Q2132643,Câmara Municipal e Cadeia de Freixo de Numão,"edifício histórico em Vila Nova de Foz Côa, Portugal",http://www.wikidata.org/entity/Q65177565,antiga câmara municipal,edifício que foi usado anteriormente como câmara municipal,1,SIPA-1,Point(-7.222139 41.067493),,Freixo de Numão,http://commons.wikimedia.org/wiki/Special:FilePath/Freixo%20de%20Numao%2013%20by-dpc.jpg
http://www.wikidata.org/entity/Q2138420,Igreja de Santo Amaro,"igreja em Beja, Portugal",http://www.wikidata.org/entity/Q16970,igreja,edifício religioso cristão,746,DGPC-327210,Point(-7.866098 38.017665),,Beja (Santiago Maior e São João Baptista),http://commons.wikimedia.org/wiki/Special:FilePath/BejaSantoAmaro2.jpg
http://www.wikidata.org/entity/Q2138420,Igreja de Santo Amaro,"igreja em Beja, Portugal",http://www.wikidata.org/entity/Q33506,museu,"instituição que conserva artefatos de importância científica, artística, cultural ou histórica",746,DGPC-327210,Point(-7.866098 38.017665),,Beja (Santiago Maior e São João Baptista),http://commons.wikimedia.org/wiki/Special:FilePath/BejaSantoAmaro2.jpg
http://www.wikidata.org/entity/Q2141019,Moncarapacho,"antiga freguesia e conjunto em Olhão, Portugal",http://www.wikidata.org/entity/Q1131296,freguesia de Portugal,divisão administrativa de terceiro nível em Portugal,5924,DGPC-72502,Point(-7.787777777 37.084722222),,Moncarapacho e Fuseta,http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20Matriz%20de%20Moncarapacho.jpg
http://www.wikidata.org/entity/Q2141019,Moncarapacho,"antiga freguesia e conjunto em Olhão, Portugal",http://www.wikidata.org/entity/Q19833170,vila de Portugal,povoação classificada oficialmente como vila em Portugal,5924,DGPC-72502,Point(-7.787777777 37.084722222),,Moncarapacho e Fuseta,http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20Matriz%20de%20Moncarapacho.jpg
http://www.wikidata.org/entity/Q2141019,Moncarapacho,"antiga freguesia e conjunto em Olhão, Portugal",http://www.wikidata.org/entity/Q66626342,conjunto urbano,,5924,DGPC-72502,Point(-7.787777777 37.084722222),,Moncarapacho e Fuseta,http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20Matriz%20de%20Moncarapacho.jpg
http://www.wikidata.org/entity/Q2145587,Reservatório da Patriarcal,,http://www.wikidata.org/entity/Q2551525,reservatório de água,reserva artificial ou natural de água,27681,SIPA-27681,Point(-9.14873611 38.71619444),,Misericórdia,http://commons.wikimedia.org/wiki/Special:FilePath/Patriarcal%20Reservoir%2005.jpg
http://www.wikidata.org/entity/Q2202565,Villa Romana do Rabaçal,"villa em Penela, Portugal",http://www.wikidata.org/entity/Q918230,villa romana,quinta da Roma Antiga,2608,DGPC-73035,Point(-8.45772 40.038399),Rabaçal,"São Miguel, Santa Eufémia e Rabaçal",http://commons.wikimedia.org/wiki/Special:FilePath/Roman%20Villa%20of%20Raba%C3%A7al%2C%20Lusitania%2C%20Portugal%20%2813248754313%29.jpg
http://www.wikidata.org/entity/Q2202565,Villa Romana do Rabaçal,"villa em Penela, Portugal",http://www.wikidata.org/entity/Q14752696,estrutura da Roma Antiga,,2608,DGPC-73035,Point(-8.45772 40.038399),Rabaçal,"São Miguel, Santa Eufémia e Rabaçal",http://commons.wikimedia.org/wiki/Special:FilePath/Roman%20Villa%20of%20Raba%C3%A7al%2C%20Lusitania%2C%20Portugal%20%2813248754313%29.jpg
http://www.wikidata.org/entity/Q2202565,Villa Romana do Rabaçal,"villa em Penela, Portugal",http://www.wikidata.org/entity/Q918230,villa romana,quinta da Roma Antiga,2608,DGPC-73035,Point(-8.45772 40.038399),Rabaçal,Zambujal,http://commons.wikimedia.org/wiki/Special:FilePath/Roman%20Villa%20of%20Raba%C3%A7al%2C%20Lusitania%2C%20Portugal%20%2813248754313%29.jpg
http://www.wikidata.org/entity/Q2202565,Villa Romana do Rabaçal,"villa em Penela, Portugal",http://www.wikidata.org/entity/Q14752696,estrutura da Roma Antiga,,2608,DGPC-73035,Point(-8.45772 40.038399),Rabaçal,Zambujal,http://commons.wikimedia.org/wiki/Special:FilePath/Roman%20Villa%20of%20Raba%C3%A7al%2C%20Lusitania%2C%20Portugal%20%2813248754313%29.jpg
http://www.wikidata.org/entity/Q2223805,Santuário da Penha,"edifício em Guimarães, distrito de Braga",http://www.wikidata.org/entity/Q10631691,santuário,"templo, ou conjunto de edificações, de culto católico que são local de peregrinação",32357,SIPA-32357,Point(-8.26975278 41.43181111),,Costa,http://commons.wikimedia.org/wiki/Special:FilePath/Santu%C3%A1rio%20Penha%20%281%29.jpg
http://www.wikidata.org/entity/Q2249320,Jardim Botânico Tropical,,http://www.wikidata.org/entity/Q167346,jardim botânico,,9885,SIPA-9885,Point(-9.202488 38.699322),,Lisboa,http://commons.wikimedia.org/wiki/Special:FilePath/Lisboa%20Jardim%20Bot%C3%A2nico%20Tropical%20Washingtonia%20filifera%2019-10-2010%2014-58-21.JPG
http://www.wikidata.org/entity/Q2307557,Igreja da Santíssima Trindade no Santuário de Fátima,"igreja católica em Fátima, Portugal",http://www.wikidata.org/entity/Q120560,basílica menor,,33410,,Point(-8.675797 39.629328),,Fátima,http://commons.wikimedia.org/wiki/Special:FilePath/Santu%C3%A1rio%20de%20F%C3%A1tima%20%2837%29%20-%20Jul%202008.jpg
http://www.wikidata.org/entity/Q2307557,Igreja da Santíssima Trindade no Santuário de Fátima,"igreja católica em Fátima, Portugal",http://www.wikidata.org/entity/Q120560,basílica menor,,33410,,Point(-8.675797 39.629328),,Fátima,http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20Santissima%20Trindade--w.jpg
http://www.wikidata.org/entity/Q2351947,Sé Velha de Coimbra,"sé em Coimbra, Portugal",http://www.wikidata.org/entity/Q2977,catedral,,2673,DGPC-70529,Point(-8.426922 40.208561),Almedina,"Coimbra (Sé Nova, Santa Cruz, Almedina e São Bartolomeu)",http://commons.wikimedia.org/wiki/Special:FilePath/Se%20Velha%20of%20Coimbra%20front.jpg
http://www.wikidata.org/entity/Q2351947,Sé Velha de Coimbra,"sé em Coimbra, Portugal",http://www.wikidata.org/entity/Q2977,catedral,,2673,DGPC-70529,Point(-8.426922 40.208561),Almedina,"Coimbra (Sé Nova, Santa Cruz, Almedina e São Bartolomeu)",http://commons.wikimedia.org/wiki/Special:FilePath/CoimbraCathedral-Nave.jpg
